mz	time	N1	N2	N3	N4	N5	N6	SI1	SI2	SI3	SI4	SI5	SI6
102.0634518	278.2662237	21.17753274	17.47158075	0	20.76270521	20.98665559	20.49754058	20.56926712	21.65672148	15.40103387	0	0	20.6131188
102.0916609	222.2656603	28.33229842	29.65818072	27.76320859	28.21307549	27.81779859	28.43572367	27.6699309	29.16121137	26.70365576	27.54876559	27.38352694	27.35690227
102.0997551	273.7160308	25.10425326	25.9203176	24.19168123	24.01645311	23.94275234	24.96182842	23.87604077	24.7639198	23.53699178	23.37663548	24.1022359	23.89270425
102.1280367	99.48873204	28.3562406	29.49433098	28.03516358	27.49572654	27.89747827	28.85776436	27.96647548	27.86601987	27.21040603	26.84157936	27.86602566	28.0500275
102.5088136	202.9177472	25.95507124	27.05621699	24.63350376	24.53389738	25.12794217	26.02700434	25.09218172	25.44387213	25.57130848	24.07532003	25.63309301	25.16100895
102.5326504	167.4649554	24.25496137	25.65618257	24.72118877	23.94990445	24.45937584	24.47525109	23.97596553	24.50014416	23.19549658	23.55695142	23.66712849	23.31639323
102.5358195	173.8714275	28.04830723	28.88692397	27.64655051	27.51917986	27.51161724	28.17232973	27.37350574	27.52422781	27.0846706	26.42696389	27.60987135	27.36306019
102.9705904	284.4340804	21.85869021	22.43612338	20.48220525	17.47834786	20.40581094	17.04582591	20.54763771	21.92671543	19.27310186	19.56074904	20.41319071	20.42795729
103.0321584	166.3723547	23.89142365	24.90043672	22.62550121	22.22499956	22.8197878	23.58025697	23.26906278	23.25800382	23.37467864	22.66360233	23.36305758	23.00217474
103.0393022	263.8780949	26.77564685	27.04109196	25.93919843	25.33017605	25.77854038	26.68449442	25.93936404	26.345732	25.55232794	25.07855627	26.16813848	25.93692534
103.050629	150.3340688	23.92180592	23.71155645	21.90768879	22.81194992	21.81820642	24.12627849	23.06961958	23.3615571	22.29124835	22.96430219	21.71571662	22.72692851
103.0545888	99.00004943	26.36165687	27.37700409	25.72713817	25.75237536	26.27929687	26.36537958	25.8286034	26.19530259	25.8221091	25.0392987	25.44505183	25.58088694
103.0586209	117.835049	0	0	0	19.0838205	0	0	0	22.3735524	22.56485458	20.68786281	0	0
103.0756748	278.8456623	26.2415161	27.13251429	25.4247247	25.40316718	25.71929641	26.08249361	25.43788721	25.95541051	25.17198252	24.58093868	25.74377201	25.43594745
103.0869349	275.4383153	23.34478677	23.57749393	21.42068375	20.57753361	22.68959578	23.21914469	21.35193464	22.81973431	18.30962853	20.59396325	22.56444775	22.44914965
103.095001	269.0620709	25.17029879	25.8159891	24.06449664	23.83078428	24.27553496	24.83754721	24.06461379	24.99661812	23.80415692	23.43729825	24.13879297	23.92332119
103.1313873	61.05665004	21.97354602	23.86002591	21.94722859	21.08783751	21.45719895	22.72826425	22.10343376	21.7581119	20.77867425	21.27199069	21.75426473	22.17136098
103.823763	96.10143604	0	0	0	19.80303245	23.27000348	0	0	0	22.47902362	12.95482473	23.43189078	23.61195357
103.9559319	138.6784966	26.91361373	27.28164089	25.76189608	26.35856673	26.66786674	26.92632623	26.02618633	26.46513601	25.75980712	25.53018784	26.89414885	26.26880483
104.0305563	168.0506731	25.58259694	26.75424078	25.9057476	25.47262727	25.68130853	26.39446626	24.62535037	25.28971245	24.85847766	24.67305242	25.34754596	24.83323103
104.0709106	127.053233	28.35064886	28.85185194	28.27680226	26.97024273	27.94845807	28.67275515	27.46131702	28.35231766	27.013518	26.98016217	26.92188575	26.30058021
104.0875956	105.3185187	0	24.52303883	22.83468672	23.65708104	26.5432813	24.67520828	0	24.86430122	24.68117178	22.62388352	24.44598796	24.29236434
104.1072554	104.8753344	33.47599097	34.77235488	33.16220386	33.78594086	32.57052902	34.4661846	31.84849611	33.92569239	31.90590956	32.61581205	32.71910812	33.15237379
104.1269863	104.0052746	0	24.13996129	21.87005407	22.8352842	25.97184251	24.49371119	0	24.68675996	24.32030362	22.53020731	25.24653689	24.27136258
104.3918443	101.2663271	0	0	0	0	23.21070856	0	0	0	23.0924206	17.0246151	23.54456717	23.48173944
104.9926166	62.0485435	21.42691594	21.66901225	22.24748674	19.96254139	18.86503486	20.14603385	20.49868197	21.47194143	20.91094604	21.39785568	20.58197813	21.48478055
105.0165136	180.8486294	26.11540548	27.31754324	26.20764395	26.58202554	26.39925042	26.25279833	25.8489431	26.13815408	25.27319939	25.44595188	25.89570316	25.60524585
105.0338449	267.3317629	25.11202128	26.68975976	24.54573031	25.11123525	24.64254136	25.57959529	24.99680604	25.6452624	24.83073978	24.20076063	25.08625304	25.00936205
105.0338676	30.28922411	19.45292195	20.00818475	20.95866637	22.00101501	22.06195845	21.00813573	21.38158874	20.60421037	23.32946029	20.30426845	19.66686282	19.21874007
105.0426557	74.1598673	25.12727855	25.64496846	24.18706996	24.74679833	23.41103576	24.81020177	23.44926085	24.92596753	23.03963603	23.01908145	23.32934141	24.03862887
105.0701981	272.2959156	24.65569089	26.05420369	23.24815372	24.60328257	23.7814352	24.95500321	24.19347853	24.66474113	24.61831928	23.65265308	24.39885957	23.99046808
105.0702347	30.92245771	19.98186963	21.38858176	19.37248934	21.25915176	19.94793982	21.39297934	21.31437746	21.00298364	19.40722668	20.18087822	19.37238501	19.7616231
105.0743553	137.3083036	21.92667563	22.03689339	21.57652048	21.32872629	22.24887813	21.00998181	21.05388767	21.21859404	0	20.8369264	19.55555986	22.21565467
105.0913343	265.098427	25.57291409	26.4111258	25.23374541	24.52413365	23.81330596	26.00018448	24.13815932	24.88406096	23.68668801	24.09912143	23.57819958	23.70351051
105.0913792	30.77657794	26.09492806	28.52331864	27.15441646	27.71228473	27.04050967	26.90880949	26.73380311	26.57150033	26.33002222	25.14999945	26.12576458	25.91746792
105.1043512	105.2665373	24.66715234	25.5578342	23.08046675	25.21173896	26.68217517	25.7169765	24.03067362	25.30888273	25.9433249	24.4990174	24.95007317	25.56484748
105.1106905	104.1822096	29.16524405	30.09644165	28.85521574	29.27181007	28.25689069	29.97583263	27.53353241	29.30985921	27.48043766	28.1445176	28.11567888	28.02770825
105.1135405	104.1451216	0	23.41574699	0	23.80501836	23.98907638	24.52006036	0	23.52670959	0	23.14362728	0	23.30633194
105.9541217	102.1288641	25.53244858	23.46279903	22.69490346	24.7097073	24.54355861	23.10426572	24.60810468	23.84678459	25.2179915	21.74912203	25.93361528	23.78502259
106.0502165	119.4755077	27.84646163	28.43827791	27.13598971	27.29888802	27.50040195	27.88001283	26.60135523	28.16947494	27.32075112	27.21283566	27.08501962	27.61405739
106.1115598	104.1202179	0	0	21.70825989	24.3321577	25.51741772	24.71745569	24.18284401	24.18865263	24.65894781	23.13148948	25.39560713	23.77654852
106.1140112	103.3624993	0	0	0	23.99234914	23.19903459	22.02755177	21.74613063	18.48987152	22.23239044	21.90790131	24.79051258	22.72666736
106.9509219	96.04347802	26.65075778	27.51357521	27.04855552	26.16022135	26.95641083	26.91024527	27.61859161	26.13033681	27.02748505	25.20711225	27.31588975	27.9086641
106.999328	62.00131447	22.34069467	23.38989058	21.76823396	22.36202836	22.73996087	23.00039277	21.94713464	22.53908453	22.66194937	21.76459394	22.53614444	21.79637331
107.0258287	159.2570113	25.29004031	25.7076507	24.53900577	23.50699039	24.38995032	25.2235755	23.22330543	24.70890692	23.302189	23.01655374	24.56266605	23.90808103
107.0494673	278.834791	26.03004742	26.43936934	24.83709539	24.70881425	24.75841661	25.42044591	24.54810943	25.81802803	24.09967609	24.30550056	24.85215987	24.44560591
107.0494804	100.8385813	23.47359606	26.52311383	22.68587353	23.33536372	23.26872321	23.29779018	22.38449535	23.58804853	23.02672777	22.56756868	22.51858861	23.26661372
107.0534921	130.6441215	22.87611701	21.90592084	24.48965326	21.18953244	21.80432458	22.97470924	19.04740008	22.4223218	21.92880814	21.60326108	22.00021528	22.51831998
107.0656707	142.0954968	23.26154802	21.07433763	20.3362003	22.84046874	25.44720507	19.67882694	17.45418383	20.89934813	22.17814893	23.46125927	19.94013923	23.55184099
107.0705885	257.5867346	26.34940874	27.01174235	25.41125677	25.09290179	25.77504044	26.00506223	25.59653851	25.90823833	24.64028429	24.3753539	25.61759096	25.5473118
107.0788053	125.0918782	21.72422781	23.43141589	23.55322824	18.99823025	22.30078614	21.94997064	20.20866561	21.07101534	21.63226029	20.31722963	21.32130486	20.9621478
107.0858579	258.2433971	25.98025847	26.10551242	24.56222795	24.65846395	25.7506159	26.71179088	24.98892892	24.58693292	24.734587	23.96385899	24.08716018	25.71694138
107.5176432	149.4587288	28.87995664	29.7423605	28.31796484	28.26005633	28.44054578	28.98359663	28.10231829	28.42822035	27.85048246	27.24778439	28.41954858	28.18880257
107.9507563	279.6592392	22.59792974	23.57718789	22.18821276	23.0396525	22.82721506	22.36968813	22.03846846	22.1033189	21.71134391	21.78910612	22.19307411	22.58325252
107.9670871	37.68820398	20.0627858	21.48823409	21.23776607	20.87910726	23.95005163	20.90791779	23.67398736	19.57219105	23.80616689	19.9907864	23.06719685	23.5804455
108.0152195	171.2067912	26.1470552	27.36976603	25.75542484	25.30529159	25.71030492	26.46706453	25.44354286	25.71690148	25.36758891	24.80287767	25.52244024	25.60784311
108.0192794	192.1625386	25.03137533	25.22494837	24.52864446	24.97280881	24.83142008	25.16315927	23.2477697	24.44753609	23.00752457	23.42434869	24.5765477	24.7839639
108.0231202	150.8681553	29.2896557	30.08784281	28.86516806	28.87458215	28.59554181	29.27640978	28.22038097	28.81795748	27.970742	27.67297937	28.62666255	28.34977449
108.0811042	274.7602881	24.63511496	25.29618468	23.30417105	23.32268671	23.53741019	24.34267855	23.15911334	24.08753954	23.27586321	22.90459456	24.48117212	23.31980579
108.5178036	180.7335731	28.4506556	29.2205819	27.90814904	27.96406498	28.06642933	28.39511583	27.7497851	28.09856122	27.60148175	26.88877744	28.19303241	27.91915048
108.5234838	160.0161046	26.46632894	27.50549044	26.41827024	26.39791101	25.85107052	26.56772923	25.02665018	26.29127693	25.66824538	25.03489595	26.11100791	26.12280982
108.5366711	158.9000152	24.10910522	24.6879968	23.34984191	23.88488064	22.77966617	23.5558452	22.6377142	23.39643996	23.2393343	22.87045408	23.19918625	23.34107393
108.5367185	276.6472016	21.44164375	23.5889638	21.92998814	21.280596	21.79059653	21.92072032	21.0395058	21.65103144	20.33809395	20.08905253	22.06577278	22.29539792
108.5710556	167.6254582	0	23.51728999	22.8433588	0	18.55472922	22.75035315	22.35573367	23.58535061	21.09389249	19.18892764	20.65620825	19.45717319
108.9490566	93.22805203	21.07770092	20.55614551	23.30004966	20.37565331	17.56665726	21.17760649	19.53276803	19.48938512	19.38198507	0	19.29244925	24.09746167
109.0227245	145.6603583	33.40868009	34.46804857	32.84557147	32.7509298	32.51754085	33.50108659	32.13784455	32.8887349	31.85789316	31.48846001	32.63022095	32.20251716
109.0651589	266.2223517	25.95141736	26.5122444	25.36606009	25.29712369	25.40363716	26.09753369	25.06890167	25.2429932	24.92451441	24.43175178	24.9771494	24.6727059
109.1015158	247.284155	28.632735	27.18821064	26.88318376	26.9433577	26.31162418	27.76498565	26.1808948	27.34185349	26.43973207	26.39589657	26.99052673	26.58256188
109.5156289	175.6203978	26.7120565	27.77181443	26.08561704	26.19480356	26.73396807	26.7385046	26.37147268	26.55850206	26.2420566	25.24652011	26.77608948	26.39670426
109.5219669	132.8682157	31.78955842	32.85734248	31.26271808	31.26989265	31.06713578	31.86267121	30.58029476	31.33193727	30.43926248	29.95406229	31.2286311	30.70505769
109.5243908	146.9972047	29.22344994	30.22280064	27.82592233	28.76634204	28.61221478	29.34218863	28.26826749	28.83185144	28.00400975	27.6390735	28.64383353	28.30091183
109.7124341	173.5516289	25.40890388	25.8561448	24.30007948	24.72389734	24.43232252	25.5817787	23.53537671	25.08911367	23.90175945	23.84880779	24.7054962	24.53696966
109.998916	154.0859717	29.27810969	30.53904025	28.65106161	29.11029217	28.65076474	29.73907917	28.34933801	28.88085899	27.87255208	27.61223417	27.32081064	28.22860049
110.0128393	159.2137317	25.70285628	0	27.62407346	0	0	25.98947545	25.78685708	0	25.73726909	25.92776885	28.22491343	26.13470972
110.0203122	146.8070055	37.7835386	38.86947917	37.19738386	37.06139284	36.85942409	37.78851112	36.43991125	37.18375085	36.0713267	35.72603346	36.82083755	36.53097301
110.0417684	149.4983231	28.7687416	29.97461653	27.87767429	28.19391184	27.3861719	28.57621177	27.47755324	27.61901453	27.350782	27.0937064	27.35243796	27.08884043
110.0716187	162.357747	29.22055726	30.4053423	28.97046891	28.54168844	28.96868304	29.51312884	28.48936253	28.88974684	30.34940276	28.23933009	27.21646083	27.74083642
110.3295575	164.5323883	24.49222246	25.34812429	25.13389554	24.61236522	23.30930172	23.24270962	23.78488722	24.19010551	22.25147566	23.19631359	24.86796924	23.86873826
110.5189241	145.281325	30.92435947	30.13510973	29.82232344	30.3212982	30.15670077	30.30962891	29.19422561	0	27.92176603	29.12687846	28.59431317	29.89080012
110.5219954	146.042889	34.30995684	35.54057295	33.78346835	33.63046584	33.44735757	34.45405343	33.08100881	33.96696412	32.84990879	32.38701602	33.64128191	33.10472419
110.9988594	151.4829143	25.09906154	26.41427217	24.74538723	24.86337602	24.50158417	25.65401629	24.38647421	25.10976816	23.99095321	24.15433398	24.50715452	24.09607475
111.0205288	156.9246581	34.71354835	35.70592543	34.17257263	34.10386514	33.68738874	34.71002832	33.35407059	34.17168702	33.08202283	32.71391586	33.78804696	33.37114739
111.023597	159.7399631	27.31697959	27.6017489	0	26.27813782	26.04226912	26.84069054	26.84747916	0	25.5328464	0	26.08897444	25.73775495
111.0394651	166.6425922	29.92199051	30.72877403	29.50873733	29.34815144	29.26861849	30.0487808	28.92660597	29.4421848	28.67078662	28.27554907	29.24493697	28.94778183
111.0444133	267.7848481	25.99786494	26.84407224	25.9775923	25.85198078	25.46377183	26.05554053	24.68078695	25.22511965	25.0083069	25.09868075	25.87710453	25.29456765
111.0749487	163.5726596	22.52896105	25.51397331	22.47437634	22.7734663	22.59669436	24.87240154	23.78768675	24.8457822	24.21538405	23.09428178	22.36888562	23.74061568
111.0807736	30.37425483	21.86451141	23.24435048	23.88884459	22.07691612	21.50295622	21.64476956	21.89964491	21.37265996	21.52822462	22.87539888	20.97114018	24.15965134
111.1171668	246.3020907	25.95563529	25.47260846	25.51262399	25.3110785	25.58988934	25.93633007	25.06484253	26.01410432	25.4517818	23.58108135	26.45348317	26.11546917
111.5192601	150.7875865	28.38746536	29.24271897	27.83206903	27.92767953	27.64536153	28.38996244	27.28601659	27.92488034	27.07830896	26.75989085	27.67094247	27.35783209
111.5222347	159.0270048	30.76095746	31.64265334	30.19061391	30.19693203	29.86740216	30.75845507	29.50020017	30.26757119	29.24978801	28.97654934	29.96625971	29.56690221
111.5411412	169.812233	26.0983369	26.63950721	25.51400626	25.07307496	25.41172801	25.80525103	25.00946687	25.23656399	24.631943	24.32206483	25.12640603	25.011513
111.9686779	187.9971899	31.96684743	32.83025244	31.49338144	31.40840477	31.55149841	31.95862951	31.11633978	31.4506547	30.85885134	30.30624069	31.52664752	31.26882346
111.9847047	168.9930234	27.20053816	28.01661284	26.65242797	26.62412678	26.34693793	27.07821368	25.95823291	26.50334793	25.7800155	25.64129081	26.36608167	26.13911925
112.0182626	156.082917	33.20456417	34.18252468	32.60126462	32.52372908	32.35760356	33.28201932	31.9020755	32.62807136	31.54970172	31.3408646	32.25751004	31.98080181
112.0239284	153.245707	24.97440765	22.03942244	24.24383226	24.71597655	20.00367177	23.45680861	24.00693727	23.46350664	23.40114421	22.88492734	24.26500981	21.53998384
112.0360051	187.8118953	23.37416675	23.60793702	23.86129198	23.46586712	22.62034523	24.62942753	23.34777415	0	22.67966206	23.14791794	24.79721727	22.49974476
112.0621249	270.2248873	25.75091164	26.40131195	25.51468156	25.19243293	25.37748769	26.12084531	25.39457763	25.80474476	24.2029844	24.62819775	24.64513205	25.19926119
112.076013	157.3707183	21.95097464	22.45997426	22.67787486	20.57482652	23.2963322	24.72168502	22.96386309	0	19.43559693	21.7766179	22.31749354	21.47921378
112.076032	276.4845854	21.89082466	25.11380002	21.76709707	22.24866931	21.80283088	21.34964552	22.40257043	0	19.82835803	21.25007132	22.47532344	20.96176484
112.0872566	159.2569737	27.42117686	27.64440536	28.67447989	26.32779749	26.36157936	27.50687807	26.74367664	27.45559301	26.28329574	26.2341372	26.74535047	26.92719492
112.5199483	159.3918206	29.90167292	30.69006101	29.33313074	29.35445857	29.03350451	29.85446145	28.72584363	29.37874644	28.40153942	28.16793005	29.02854007	28.74170787
112.8960123	74.89136682	26.95048745	27.72483013	26.8654148	27.03347739	26.97512291	26.84628273	26.92768594	26.99517913	27.469548	26.18255519	27.46526345	27.2280991
112.956215	186.8720834	26.4837173	27.23522932	26.11107237	26.05853276	26.36646189	26.59706907	25.86810422	26.06540594	25.81407928	25.12269587	26.37076941	26.00803608
112.9671464	172.9294292	30.18621035	31.02289972	29.68190381	29.670982	29.8886174	30.11270557	29.49403056	29.68114923	29.27906567	28.54898726	29.97238518	29.62334317
112.9720107	208.7258436	25.89019555	26.5034542	24.91578859	25.61768409	25.02986957	25.82230852	25.41031323	25.2580924	25.00494971	24.58772788	25.16155737	25.23429539
113.0170496	158.9002295	30.00210718	30.85543197	29.47692495	29.4563971	29.27616555	30.0324685	28.82662868	29.47985572	28.49826466	28.31056899	29.16524162	28.91451803
113.0236285	272.386849	24.05279296	24.63540054	23.94977985	22.73384801	23.57483515	24.07355604	23.35472793	23.41552859	23.10274795	22.63580046	23.80110265	23.44978467
113.0348611	35.87862872	17.25531727	0	15.49410618	13.85905458	11.94677676	18.9721112	17.77080309	11.98301702	14.74476291	13.33304479	18.20073944	0
113.0352695	236.0355102	22.09838013	26.00516067	22.66418444	21.87390051	18.7063767	24.26866499	21.90154825	23.04874829	19.29590322	23.02722249	20.64317755	24.01144544
113.0600452	229.7930609	27.05041946	27.34324914	26.25349959	26.17137066	26.38843312	26.60627144	25.96713467	27.30399593	25.78199252	25.30607784	27.24004162	25.97108447
113.0712677	130.1344887	25.12841768	26.26675597	25.04406232	24.60471205	24.74235934	25.72204238	24.33844881	24.80855474	24.70168517	24.20485041	24.80094324	24.00768723
